@relation GHC_80_upsampled-weka.filters.unsupervised.attribute.NumericToNominal-R18

@attribute v0 numeric
@attribute v1 numeric
@attribute v2 numeric
@attribute v3 numeric
@attribute v4 numeric
@attribute v5 numeric
@attribute v6 numeric
@attribute v7 numeric
@attribute v8 numeric
@attribute v9 numeric
@attribute v10 numeric
@attribute v11 numeric
@attribute v12 numeric
@attribute v13 numeric
@attribute v14 numeric
@attribute v15 numeric
@attribute v16 numeric
@attribute v17 {0,1}
@attribute v18 numeric

@data
9,1370000000,0,0,1,1,0,0,0,0,1,0,1370000000,0,263068,0,1370000000,0,1
9,1370000000,0,0,1,0,0,0,0,0,6,1,1370000000,0,339007,0,1370000000,0,1
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,478864,82112,1,1370000000,0,2
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,0,253003,0,1370000000,0,1
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,112000000,186102.25,0,1370000000,0,4
3,1370000000,0,0,1,0,0,0,0,0.052632,1.578947,0,1370000000,43100000000,159595.0526,22,1370000000,0,19
3,1370000000,0,0,1,0,0,0,0,1,0,0,1370000000,152000000000,332362.5,2,1370000000,0,2
2,1370000000,0,0,0,1,0,0,0,0.058824,0.529412,0.058824,1370000000,1690000000,141480.8235,2,1370000000,0,17
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,0,180008,0,1370000000,0,1
2,1370000000,0,0,0,0,0,0,0,1,0,0,1370000000,40900000,382402,0,1370000000,0,2
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,0,137329,0,1370000000,0,1
12,1370000000,0,0,0,0,0,0,0,0,0.5,0,1370000000,32200000,152770.5,0,1370000000,0,2
2,1370000000,0,0,0,1,0,0,0,0,0,0,1370000000,0,35895,0,1370000000,0,1
2,1370000000,0,0,0,0,1,0,0,0.833333,1.166667,0.166667,1370000000,17500000000,207457.1667,22,1370000000,0,6
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,0,79276,0,1370000000,0,1
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,0,334097,-1,1370000000,0,1
16,1370000000,0,0,0,1,1,0,0,0,0.5,0,1370000000,32800000,222538,2,1370000000,0,2
7,1370000000,0,0,1,0,0,0,0,0,0.333333,1,1370000000,16700000,320826.6667,0,1370000000,0,3
3,1370000000,0,0,1,0,1,0,0,0.333333,0.666667,0,1370000000,6330176.889,32443.33333,0,1370000000,0,3
4,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,83800000000,187100.625,1,1370000000,0,8
17,1370000000,0,0,0,0,1,1,0,0,0.625,0.125,1370000000,14400000000,197151.375,9,1370000000,0,8
14,1370000000,0,0,0,0,0,0,0.2,0.2,2,0,1370000000,4110000000,141589.6,15,1370000000,0,5
7,1370000000,0,0,1,0,1,0,0,0,3,0,1370000000,359000000,359640,0,1370000000,0,2
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,0,177031,0,1370000000,0,1
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,0,132915,0,1370000000,0,1
2,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,190410.8889,247865.6667,2,1370000000,0,3
2,1370000000,0,0,0,0,0,0,0,0,2,0,1370000000,58900000000,94698.2,15,1370000000,0,5
12,1370000000,0,0,0,0,0,0,0,0.25,0,0,1370000000,1260000000,32904.75,10,1370000000,0,4
14,1370000000,0,0,0,1,0,0,0,0,0,0,1370000000,6634824,6155,4,1370000000,0,3
15,1370000000,0,0,0,0,1,0,0,0.333333,1.666667,0,1370000000,6770930.889,70863.66667,8,1370000000,0,3
12,1370000000,0,0,0,0,0,0,0,0,1,0,1370000000,0,250752,0,1370000000,0,1
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,0,75551,0,1370000000,0,1
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,35800000,32096,0,1370000000,0,2
2,1370000000,0,0,0,0,0,0,0,0,8,0,1370000000,0,149367,0,1370000000,0,1
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,0,60956,0,1370000000,0,1
2,1370000000,0,0,0,0,0,0,0,1.581818,0.345455,0.018182,1370000000,582000000000,166194.5455,238,1370000000,0,55
2,1370000000,0,0,0,0,0,0,0,0,0.333333,0,1370000000,1140000000,250113.6667,0,1370000000,0,3
2,1370000000,0,0,0,0,0,0,0,0.5,0.5,0,1370000000,411522.25,34327.5,2,1370000000,0,2
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,2180000000000,182688.3333,1,1370000000,0,3
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,11000000000,105085,0,1370000000,0,2
7,1370000000,0,0,1,0,0,0,0,0,3,0,1370000000,0,38483,2,1370000000,0,1
12,1370000000,0,0,0,1,0,0,0,0,0,0,1370000000,0,162272,0,1370000000,0,1
9,1370000000,0,0,1,0,0,0,0,0,0.333333,0.333333,1370000000,1250000000,307665.3333,1,1370000000,0,3
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,0,156732,0,1370000000,0,1
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,0,192558,0,1370000000,0,1
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,0,242448,0,1370000000,0,1
2,1370000000,0,0,0,0,0,0,0,0,3,0,1370000000,0,290558,1,1370000000,0,1
4,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,0,136732,0,1370000000,0,1
9,1370000000,0,0,1,0,0,0,0,0,0,0.5,1370000000,339000000,88714.5,2,1370000000,0,2
7,1370000000,0,0,1,0,0,0,0,0,0.25,0,1370000000,227000000,169901.5,5,1370000000,0,4
16,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,108000000000,186402.5,7,1370000000,0,2
7,1370000000,0,0,1,0,0,0,0,0,1,1,1370000000,0,2985,0,1370000000,0,1
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,236590.2222,118211.3333,0,1370000000,0,3
2,1370000000,0,0,0,1,0,0,0,0,0,0,1370000000,0,197983,-1,1370000000,0,1
15,1370000000,0,0,0,0,1,0,0,0,0.363636,0,1370000000,45700000,15170.45455,0,1370000000,0,11
2,1370000000,0,0,0,1,0,0,0,0,1.333333,0,1370000000,4300000000,190655,2,1370000000,0,3
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,0,20577,1,1370000000,0,1
14,1370000000,0,0,0,1,1,0,0,0,5,0,1370000000,0,160877,0,1370000000,0,1
12,1370000000,0,0,0,0,0,0,0,2,0.5,0,1370000000,209000000,195751,0,1370000000,0,2
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,45400000000,124970.5,0,1370000000,0,2
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,4044121,25697,0,1370000000,0,2
2,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,0,46501,0,1370000000,0,1
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,0,193254,0,1370000000,0,1
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,0,156861,0,1370000000,0,1
14,1370000000,0,0,0,1,0,0,0,0,0,0,1370000000,49200000,7194,1,1370000000,0,3
9,1370000000,0,0,1,1,0,0,0,0,0,0,1370000000,4930000000,658385.6667,0,1370000000,0,3
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,0,131061,0,1370000000,0,1
2,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,1730540.25,131613.5,0,1370000000,0,2
2,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,0,100669,0,1370000000,0,1
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,412000000,157999.8235,15,1370000000,0,17
4,1370000000,0,0,0,1,0,0,0,0.1875,0,0.0625,1370000000,1690000000000,176830.6875,9,1370000000,0,16
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,42700000000,210199.75,2,1370000000,0,4
2,1370000000,0,0,0,0,0,1,0,0,2.25,0.25,1370000000,17200000000,171541,0,1370000000,0,4
16,1370000000,0,0,0,0,0,0,0,0,6,0,1370000000,0,130005,2,1370000000,0,1
9,1370000000,0,0,1,1,1,0,0,0,1,0,1370000000,30700000000,90347,0,1370000000,0,2
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,0,157168,1,1370000000,0,1
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,0,106607,1,1370000000,0,1
9,1370000000,0,0,1,0,0,0,0,0,1.5,0.5,1370000000,7540516,3528,0,1370000000,0,2
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,0,2851,-1,1370000000,0,1
2,1370000000,0,0,0,0,0,0,0.2,0,0,0,1370000000,34000000000,118645.6,6,1370000000,0,5
7,1370000000,0,0,1,1,0,0,0,0,0,0,1370000000,32700000,343079.5,0,1370000000,0,2
2,1370000000,0,0,0,0,0,0,0,0,2,0,1370000000,0,246051,2,1370000000,0,1
14,1370000000,0,0,0,0,0,0,0,0.5,0.25,0,1370000000,1270000000,32333.5,0,1370000000,0,4
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,2710000000,261937,1,1370000000,0,2
17,1370000000,0,0,0,0,0,0,0,0,0.25,0,1370000000,11900000000,135017.25,1,1370000000,0,4
2,1370000000,0,0,0,0,0,0,0,0,0,6,1370000000,0,120818,1,1370000000,0,1
7,1370000000,0,0,1,0,1,0,0,0,0,0,1370000000,1688700.25,255127.5,0,1370000000,0,2
13,1370000000,0,0,0,0,0,0,0,0,1,0,1370000000,1370000000,273578.5,0,1370000000,0,2
2,1370000000,0,0,0,0,0,0,0,0,4,0,1370000000,0,180409,0,1370000000,0,1
2,1370000000,0,0,0,1,0,0,0,0,0,0,1370000000,706000000,26568.5,0,1370000000,0,2
12,1370000000,0,0,0,1,0,0,0,0,0,0,1370000000,0,260221,0,1370000000,0,1
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,55100000000,142922.5,1,1370000000,0,2
3,1370000000,0,0,1,0,0,1,0,0.5,2.5,0,1370000000,22500000000,148424.25,6,1370000000,0,4
2,1370000000,0,0,0,0,0,0,0,0,0.25,0,1370000000,29000000,120578.5,2,1370000000,0,4
12,1370000000,0,0,0,0,0,0,0,0,1,0,1370000000,22650.25,322992.5,0,1370000000,0,2
2,1370000000,0,0,0,0,0,0,0,0,1,0,1370000000,114000000,242459.6667,0,1370000000,0,3
15,1370000000,0,0,0,0,0,0,0,0,0.5,0,1370000000,4182025,178898,1,1370000000,0,2
13,1370000000,0,0,0,1,0,0,0,0.285714,0.714286,0,1370000000,249000000,144990.1429,17,1370000000,0,7
2,1370000000,0,0,0,0,1,0,0.5,0,0.5,0,1370000000,11881,148909,0,1370000000,0,2
16,1370000000,0,0,0,0,1,0,0,0,1,0,1370000000,5110000000,132902.5,0,1370000000,0,2
7,1370000000,0,0,1,1,1,0,0,0,0.5,0,1370000000,241000000,51748.5,0,1370000000,0,2
18,1370000000,0,0,0,1,0,0,0,0,0.25,0,1370000000,1480000000000,164411.25,5,1370000000,0,4
9,1370000000,0,0,1,0,0,0,0,0.4,0.2,0.6,1370000000,1660000000,165446,3,1370000000,0,5
16,1370000000,0,0,0,0,0,0,0,0,1.333333,0,1370000000,4140000000,71788.33333,1,1370000000,0,3
2,1370000000,0,0,0,0,0,1,0,0.666667,0.333333,0,1370000000,28200000000,127444.6667,7,1370000000,0,3
2,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,25200000,229998,0,1370000000,0,2
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,0,120175,0,1370000000,0,1
13,1370000000,0,0,0,1,1,0,0.25,1.5,1.25,0,1370000000,56200000,262289.5,4,1370000000,0,4
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,17400000,6087.5,0,1370000000,0,2
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,0,265442,0,1370000000,0,1
2,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,226000000000,134638.6667,1,1370000000,0,3
12,1370000000,0,0,0,0,0,0,0,0.111111,0,0,1370000000,193000000,219187.6667,0,1370000000,0,9
13,1370000000,0,0,0,0,0,0,0.5,0,1,0.5,1370000000,21500000,22980,0,1370000000,0,2
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,0,261348,0,1370000000,0,1
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,0,118570,0,1370000000,0,1
2,1370000000,0,0,0,1,0,0,0,0,0,0,1370000000,28200000000,155272.5484,16,1370000000,0,31
2,1370000000,0,0,0,1,0,0,0,0,4,0,1370000000,0,181835,0,1370000000,0,1
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,0,238738,0,1370000000,0,1
16,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,0,118771,0,1370000000,0,1
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,0,157064,0,1370000000,0,1
2,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,10800000000,42901.33333,9,1370000000,0,3
12,1370000000,0,0,0,0,0,0,0,0,1,0,1370000000,0,159355,0,1370000000,0,1
2,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,40600000000,180815,2,1370000000,0,6
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,0,106853,0,1370000000,0,1
9,1370000000,0,0,1,0,0,0,0,0,0,2,1370000000,0,248832,0,1370000000,0,1
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,23100000,145116.5,0,1370000000,0,2
2,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,0,133047,0,1370000000,0,1
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,0,312491,0,1370000000,0,1
12,1370000000,0,0,0,1,0,0,0,0,0,0,1370000000,0,312701,0,1370000000,0,1
2,1370000000,0,0,0,1,0,0,0,1.666667,0,0,1370000000,1060000000,141325.6667,0,1370000000,0,3
2,1370000000,0,0,0,0,0,0,0,0.2,0.2,0,1370000000,41800000,265048,3,1370000000,0,5
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,0,149910,0,1370000000,0,1
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,375000000000,95471,0,1370000000,0,2
2,1370000000,0,0,0,0,1,0,0,0,0.5,0.5,1370000000,8140000000,90209.5,1,1370000000,0,2
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,889000000000,165901.75,0,1370000000,0,4
2,1370000000,0,0,0,0,0,0,0,0.5,0,0,1370000000,2560000000,267640,3,1370000000,0,2
3,1370000000,0,0,1,0,0,0,0,0,1,1,1370000000,0,86969,0,1370000000,0,1
7,1370000000,0,0,1,0,0,0,0,0,0,0.25,1370000000,339000000,207596.75,0,1370000000,0,4
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,0,28448,0,1370000000,0,1
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,0,255128,0,1370000000,0,1
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,236000000000,222103,0,1370000000,0,4
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,0,278340,0,1370000000,0,1
13,1370000000,0,0,0,0,1,0,0,1,0,0,1370000000,291000000,47708.5,3,1370000000,0,2
13,1370000000,0,0,0,0,0,0,0,0.142857,0.428571,0.142857,1370000000,6200000000,108346.5714,5,1370000000,0,7
9,1370000000,0,0,1,1,0,0,0,0,0.333333,0,1370000000,40700000000,115142.6667,3,1370000000,0,3
2,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,3430000000,163858.25,6,1370000000,0,4
2,1370000000,0,0,0,0,0,0,0,0,1,2,1370000000,0,160018,0,1370000000,0,1
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,0,58936,1,1370000000,0,1
2,1370000000,0,0,0,0,0,0,0,0,1,0,1370000000,40300000,31658.33333,2,1370000000,0,3
2,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,28900000,161240,5,1370000000,0,2
12,1370000000,0,0,0,0,0,0,0,0,0.071429,0,1370000000,568000000000,195146.0714,9,1370000000,0,14
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,0,197984,0,1370000000,0,1
7,1370000000,0,0,1,0,0,0,0.25,0.25,1,0.75,1370000000,127000000000,67572.5,0,1370000000,0,4
2,1370000000,0,0,0,0,0,0,0.25,0,0.5,0,1370000000,616000000,22684,6,1370000000,0,4
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,0,110505,1,1370000000,0,1
7,1370000000,0,0,1,0,0,0,0,0,0.666667,0,1370000000,82300000,76293.66667,-1,1370000000,0,3
18,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,0,156866,0,1370000000,0,1
2,1370000000,0,0,0,0,0,0,0,0.3125,0.1875,0,1370000000,27200000000,182022.0625,2,1370000000,0,16
13,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,0,260818,0,1370000000,0,1
3,1370000000,0,0,1,1,0,0,0,0,0.533333,0,1370000000,32700000000,73017.26667,-9,1370000000,0,15
12,1370000000,0,0,0,0,0,0,0.047619,0.047619,0.380952,0,1370000000,2400000000000,178755.4286,-11,1370000000,0,21
15,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,0,92046,0,1370000000,0,1
2,1370000000,0,0,0,1,0,0,0.090909,0.181818,0.090909,0,1370000000,105000000000,69828.36364,15,1370000000,0,11
13,1370000000,0,0,0,1,0,0,0,0,0,0,1370000000,17956,222278,0,1370000000,0,2
2,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,0,96032,1,1370000000,0,1
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,0,305161,0,1370000000,0,1
12,1370000000,0,0,0,0,0,0,0,0,1,0,1370000000,0,330389,1,1370000000,0,1
12,1370000000,0,0,0,0,0,0,0,0,2,0,1370000000,0,20727,1,1370000000,0,1
2,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,0,170196,0,1370000000,0,1
12,1370000000,0,0,0,0,0,0,0,0.25,0,0,1370000000,83300000,104857,2,1370000000,0,4
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,487204,241880,0,1370000000,0,2
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,0,32057,0,1370000000,0,1
2,1370000000,0,0,0,1,0,0,0,0,0,0,1370000000,0,81502,0,1370000000,0,1
13,1370000000,0,0,0,1,0,0,0,1,1,0,1370000000,12000000,264950.5,3,1370000000,0,2
2,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,0,220288,-1,1370000000,0,1
2,1370000000,0,0,0,0,0,0,0,0,2,0,1370000000,0,200424,0,1370000000,0,1
13,1370000000,0,0,0,0,0,0,0,1,0.5,0.5,1370000000,18100000,20848,2,1370000000,0,2
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,0,178905,0,1370000000,0,1
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,0,285915,1,1370000000,0,1
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,0,128237,0,1370000000,0,1
2,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,0,77848,2,1370000000,0,1
2,1370000000,0,0,0,0,0,0,0,0.166667,0.166667,0,1370000000,13700000000,63859,0,1370000000,0,6
12,1370000000,0,0,0,1,0,0,0,0,0.714286,0,1370000000,73900000000,99529,-2,1370000000,0,7
2,1370000000,0,0,0,1,0,0,0,0,0.666667,0,1370000000,1610000000,217670.3333,0,1370000000,0,3
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,383780.25,255093.5,1,1370000000,0,2
12,1370000000,0,0,0,0,0,0,0,0,0.027027,0,1370000000,26000000000,208877.4595,52,1370000000,0,37
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,0,150653,0,1370000000,0,1
13,1370000000,0,0,0,0,0,0,0,0.4,0.4,0,1370000000,66900000,324244.6,2,1370000000,0,5
12,1370000000,0,0,0,0,0,0,0,0.2,0,0,1370000000,394000000,149229.6,0,1370000000,0,5
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,0,223785,0,1370000000,0,1
2,1370000000,0,0,0,0,0,0,0,0,3,0,1370000000,0,385508,0,1370000000,0,1
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,0,117083,0,1370000000,0,1
2,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,54400000000,104357.8,0,1370000000,0,5
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,5830000000,223756.6667,0,1370000000,0,3
16,1370000000,0,0,0,0,0,0,0,0,0.5,0,1370000000,41412.25,15456.5,0,1370000000,0,2
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,0,293986,0,1370000000,0,1
12,1370000000,0,0,0,0,0,0,0,0.5,0,0,1370000000,1779556,184223,0,1370000000,0,2
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,0,226992,0,1370000000,0,1
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,98900000,246070,0,1370000000,0,2
14,1370000000,0,0,0,0,0,0,0,1,0,0,1370000000,95100000,57530.5,5,1370000000,0,2
12,1370000000,0,0,0,0,0,0,0,0,1,0,1370000000,0,51103,0,1370000000,0,1
2,1370000000,0,0,0,0,0,0,0,0,0.6,0.2,1370000000,504000000,165330.2,1,1370000000,0,5
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,0,108623,0,1370000000,0,1
12,1370000000,0,0,0,0,0,0,0,0,2,0,1370000000,0,247745,0,1370000000,0,1
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,0,219727,0,1370000000,0,1
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,0,108208,0,1370000000,0,1
12,1370000000,0,0,0,1,0,0,0,0,0,0,1370000000,605000000,266762.5,0,1370000000,0,2
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,177000000000,183972.5,0,1370000000,0,2
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,0,271319,1,1370000000,0,1
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,76500000,273740.3333,0,1370000000,0,3
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,0,19036,0,1370000000,0,1
17,1370000000,0,0,0,0,0,0,0,0,1,0,1370000000,0,225761,0,1370000000,0,1
15,1370000000,0,0,0,0,1,0,0,0,5.5,0,1370000000,1590000000,176400,4,1370000000,0,2
2,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,0,40718,1,1370000000,0,1
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,0,161682,0,1370000000,0,1
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,0,248623,1,1370000000,0,1
9,1370000000,0,0,1,0,0,0,0,0,1,0.5,1370000000,137000000,296279.5,0,1370000000,0,2
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,0,211337,0,1370000000,0,1
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,0,249295,0,1370000000,0,1
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,0,214677,0,1370000000,0,1
3,1370000000,0,0,1,0,0,0,0,0.133333,0.2,0,1370000000,142000000000,204775.2,27,1370000000,0,15
14,1370000000,0,0,0,0,0,0,0,0,0.666667,0,1370000000,457408.2222,156326.6667,0,1370000000,0,3
2,1370000000,0,0,0,0,0,0,0,1.333333,0.666667,0,1370000000,1160000000,41426,2,1370000000,0,3
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,21100000,230274,0,1370000000,0,2
2,1370000000,0,0,0,0,0,0,0,0,0,1,1370000000,0,275861,0,1370000000,0,1
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,601000000,132924.5,1,1370000000,0,2
2,1370000000,0,0,0,0,0,0,0,0,1.5,0,1370000000,4370000000,118881.5,1,1370000000,0,2
7,1370000000,0,0,1,0,0,0,0,0,0.333333,0.666667,1370000000,2960000000,124968,-1,1370000000,0,3
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,0,232012,0,1370000000,0,1
15,1370000000,0,0,0,0,0,0,0,0,1,0,1370000000,489872.6667,66313,0,1370000000,0,3
7,1370000000,0,0,1,0,0,1,0,0,4,0.5,1370000000,28000000,25062,0,1370000000,0,2
9,1370000000,0,0,1,0,0,0,0,0,0.4,0.2,1370000000,53200000000,65284.4,6,1370000000,0,5
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,0,200062,0,1370000000,0,1
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,9490000000,183615.3333,0,1370000000,0,3
2,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,4310000000,41101.5,2,1370000000,0,2
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,0,230042,0,1370000000,0,1
12,1370000000,0,0,0,1,0,0,0,0.285714,0,0,1370000000,70500000000,147992.7143,3,1370000000,0,7
2,1370000000,0,0,0,0,0,0,0,0,0,1,1370000000,0,221667,0,1370000000,0,1
7,1370000000,0,0,1,0,1,0,0,0,3,0,1370000000,995000000,290595,4,1370000000,0,2
2,1370000000,0,0,0,0,0,0,0,0.5,0,0,1370000000,43200000,240092,3,1370000000,0,2
14,1370000000,0,0,0,1,1,0,0,0.666667,2.333333,0,1370000000,13600000000,30270,7,1370000000,0,3
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,0,251407,0,1370000000,0,1
12,1370000000,0,0,0,0,0,0,0.25,0,0.25,0,1370000000,3260000000,131443.75,0,1370000000,0,4
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,0,183817,0,1370000000,0,1
16,1370000000,0,0,0,0,0,0,0.2,0,0.8,0,1370000000,178000000,13425.4,0,1370000000,0,5
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,0,329613,0,1370000000,0,1
14,1370000000,0,0,0,0,0,0,0,0,1.5,0,1370000000,69400000000,125376,-1,1370000000,0,2
2,1370000000,0,0,0,0,0,0,0,0,0.5,0,1370000000,4970.25,159445.5,2,1370000000,0,2
7,1370000000,0,0,1,0,0,0,0,3,1,0,1370000000,2271049,4650,5,1370000000,0,2
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,0,309701,0,1370000000,0,1
2,1370000000,0,0,0,0,0,0,0.125,0.125,1,0.5,1370000000,17000000000,144390.875,3,1370000000,0,8
12,1370000000,0,0,0,1,0,0,0,0,0,0,1370000000,0,180008,0,1370000000,0,1
2,1370000000,0,0,0,0,0,0,0,0,1,0,1370000000,0,200878,0,1370000000,0,1
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,0,275336,0,1370000000,0,1
7,1370000000,0,0,1,0,1,0,0,0.5,1,0.5,1370000000,63500000,81933.5,0,1370000000,0,2
2,1370000000,0,0,0,1,0,0,0,0,0.666667,0.111111,1370000000,532000000,238025.3333,5,1370000000,0,9
13,1370000000,0,0,0,0,0,0,0.033333,0.1,0.633333,0.033333,1370000000,32700000000,201599.3333,186,1370000000,0,30
2,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,0,345806,1,1370000000,0,1
13,1370000000,0,0,0,0,0,0,0,0,0.666667,0,1370000000,5830000000,235989,2,1370000000,0,3
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,139876,288937,0,1370000000,0,2
13,1370000000,0,0,0,0,0,0,0,0.5,0.5,0,1370000000,297000000,21965,4,1370000000,0,2
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,0,202816,0,1370000000,0,1
12,1370000000,0,0,0,1,0,0,0,0,0,0,1370000000,1309880.25,164504.5,0,1370000000,0,2
15,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,85208.66667,305282,4,1370000000,0,3
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,0,273660,0,1370000000,0,1
